sample-id,forward-absolute-filepath,reverse-absolute-filepath
Re-4077,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-4077_C_2018_P35_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-4077_C_2018_P35_N0_A_20180530_CABBI.R2.fastq.gz
Re-4102,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-4102_M_2015_P55_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-4102_M_2015_P55_N0_B_20180530_CABBI.R2.fastq.gz
Re-5007,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-5007_C_2018_P6_N300_A_20180703_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-5007_C_2018_P6_N300_A_20180703_CABBI.R2.fastq.gz
Re-5062,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-5062_M_2016_P37_N400_B_20180703_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/re-5062_M_2016_P37_N400_B_20180703_CABBI.R2.fastq.gz
SABR-1-P01-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-B-a_S45_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-B-a_S45_L001_R2_001.fastq.gz
SABR-1-P01-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-B-b_S70_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-B-b_S70_L001_R2_001.fastq.gz
SABR-1-P01-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-R-a_S80_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-R-a_S80_L001_R2_001.fastq.gz
SABR-1-P01-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-R-b_S182_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P01-R-b_S182_L001_R2_001.fastq.gz
SABR-1-P02-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-B-a_S10_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-B-a_S10_L001_R2_001.fastq.gz
SABR-1-P02-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-B-b_S145_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-B-b_S145_L001_R2_001.fastq.gz
SABR-1-P02-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-R-a_S170_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-R-a_S170_L001_R2_001.fastq.gz
SABR-1-P02-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-R-b_S9_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P02-R-b_S9_L001_R2_001.fastq.gz
SABR-1-P03-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-B-a_S158_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-B-a_S158_L001_R2_001.fastq.gz
SABR-1-P03-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-B-b_S183_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-B-b_S183_L001_R2_001.fastq.gz
SABR-1-P03-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-R-a_S169_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-R-a_S169_L001_R2_001.fastq.gz
SABR-1-P03-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-R-b_S92_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P03-R-b_S92_L001_R2_001.fastq.gz
SABR-1-P04-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-B-a_S135_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-B-a_S135_L001_R2_001.fastq.gz
SABR-1-P04-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-B-b_S24_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-B-b_S24_L001_R2_001.fastq.gz
SABR-1-P04-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-R-a_S181_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-R-a_S181_L001_R2_001.fastq.gz
SABR-1-P04-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-R-b_S171_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P04-R-b_S171_L001_R2_001.fastq.gz
SABR-1-P05-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-B-a_S11_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-B-a_S11_L001_R2_001.fastq.gz
SABR-1-P05-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-B-b_S109_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-B-b_S109_L001_R2_001.fastq.gz
SABR-1-P05-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-R-a_S71_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-R-a_S71_L001_R2_001.fastq.gz
SABR-1-P05-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-R-b_S82_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P05-R-b_S82_L001_R2_001.fastq.gz
SABR-1-P06-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-B-a_S36_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-B-a_S36_L001_R2_001.fastq.gz
SABR-1-P06-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-B-b_S22_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-B-b_S22_L001_R2_001.fastq.gz
SABR-1-P06-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-R-a_S157_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-R-a_S157_L001_R2_001.fastq.gz
SABR-1-P06-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-R-b_S81_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P06-R-b_S81_L001_R2_001.fastq.gz
SABR-1-P07-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-B-a_S21_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-B-a_S21_L001_R2_001.fastq.gz
SABR-1-P07-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-B-b_S84_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-B-b_S84_L001_R2_001.fastq.gz
SABR-1-P07-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-R-a_S69_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-R-a_S69_L001_R2_001.fastq.gz
SABR-1-P07-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-R-b_S47_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P07-R-b_S47_L001_R2_001.fastq.gz
SABR-1-P08-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-B-a_S72_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-B-a_S72_L001_R2_001.fastq.gz
SABR-1-P08-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-B-b_S123_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-B-b_S123_L001_R2_001.fastq.gz
SABR-1-P08-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-R-a_S110_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-R-a_S110_L001_R2_001.fastq.gz
SABR-1-P08-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-R-b_S35_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P08-R-b_S35_L001_R2_001.fastq.gz
SABR-1-P09-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-B-a_S98_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-B-a_S98_L001_R2_001.fastq.gz
SABR-1-P09-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-B-b_S34_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-B-b_S34_L001_R2_001.fastq.gz
SABR-1-P09-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-R-a_S59_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-R-a_S59_L001_R2_001.fastq.gz
SABR-1-P09-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-R-b_S147_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P09-R-b_S147_L001_R2_001.fastq.gz
SABR-1-P10-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-B-a_S60_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-B-a_S60_L001_R2_001.fastq.gz
SABR-1-P10-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-B-b_S94_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-B-b_S94_L001_R2_001.fastq.gz
SABR-1-P10-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-R-a_S23_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-R-a_S23_L001_R2_001.fastq.gz
SABR-1-P10-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-R-b_S56_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P10-R-b_S56_L001_R2_001.fastq.gz
SABR-1-P11-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-B-a_S121_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-B-a_S121_L001_R2_001.fastq.gz
SABR-1-P11-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-B-b_S111_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-B-b_S111_L001_R2_001.fastq.gz
SABR-1-P11-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-R-a_S58_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-R-a_S58_L001_R2_001.fastq.gz
SABR-1-P11-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-R-b_S46_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P11-R-b_S46_L001_R2_001.fastq.gz
SABR-1-P12-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-B-a_S96_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-B-a_S96_L001_R2_001.fastq.gz
SABR-1-P12-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-B-b_S134_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-B-b_S134_L001_R2_001.fastq.gz
SABR-1-P12-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-R-a_S159_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-R-a_S159_L001_R2_001.fastq.gz
SABR-1-P12-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-R-b_S99_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P12-R-b_S99_L001_R2_001.fastq.gz
SABR-1-P13-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-B-a_S95_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-B-a_S95_L001_R2_001.fastq.gz
SABR-1-P13-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-B-b_S146_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-B-b_S146_L001_R2_001.fastq.gz
SABR-1-P13-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-R-a_S93_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-R-a_S93_L001_R2_001.fastq.gz
SABR-1-P13-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-R-b_S33_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P13-R-b_S33_L001_R2_001.fastq.gz
SABR-1-P14-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-B-a_S133_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-B-a_S133_L001_R2_001.fastq.gz
SABR-1-P14-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-B-b_S68_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-B-b_S68_L001_R2_001.fastq.gz
SABR-1-P14-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-R-a_S12_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-R-a_S12_L001_R2_001.fastq.gz
SABR-1-P14-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-R-b_S122_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P14-R-b_S122_L001_R2_001.fastq.gz
SABR-1-P15-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-B-a_S57_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-B-a_S57_L001_R2_001.fastq.gz
SABR-1-P15-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-B-b_S97_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-B-b_S97_L001_R2_001.fastq.gz
SABR-1-P15-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-R-a_S48_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-R-a_S48_L001_R2_001.fastq.gz
SABR-1-P15-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-R-b_S83_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_1-P15-R-b_S83_L001_R2_001.fastq.gz
SABR-2-P01-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-B-a_S153_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-B-a_S153_L001_R2_001.fastq.gz
SABR-2-P01-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-B-b_S129_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-B-b_S129_L001_R2_001.fastq.gz
SABR-2-P01-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-R-a_S106_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-R-a_S106_L001_R2_001.fastq.gz
SABR-2-P01-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-R-b_S190_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P01-R-b_S190_L001_R2_001.fastq.gz
SABR-2-P02-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-B-a_S136_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-B-a_S136_L001_R2_001.fastq.gz
SABR-2-P02-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-B-b_S113_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-B-b_S113_L001_R2_001.fastq.gz
SABR-2-P02-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-R-a_S150_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-R-a_S150_L001_R2_001.fastq.gz
SABR-2-P02-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-R-b_S161_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P02-R-b_S161_L001_R2_001.fastq.gz
SABR-2-P03-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-B-a_S125_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-B-a_S125_L001_R2_001.fastq.gz
SABR-2-P03-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-B-b_S185_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-B-b_S185_L001_R2_001.fastq.gz
SABR-2-P03-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-R-a_S184_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-R-a_S184_L001_R2_001.fastq.gz
SABR-2-P03-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-R-b_S172_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P03-R-b_S172_L001_R2_001.fastq.gz
SABR-2-P04-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-B-a_S104_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-B-a_S104_L001_R2_001.fastq.gz
SABR-2-P04-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-B-b_S188_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-B-b_S188_L001_R2_001.fastq.gz
SABR-2-P04-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-R-a_S102_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-R-a_S102_L001_R2_001.fastq.gz
SABR-2-P04-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-R-b_S174_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P04-R-b_S174_L001_R2_001.fastq.gz
SABR-2-P05-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-B-a_S175_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-B-a_S175_L001_R2_001.fastq.gz
SABR-2-P05-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-B-b_S105_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-B-b_S105_L001_R2_001.fastq.gz
SABR-2-P05-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-R-a_S176_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-R-a_S176_L001_R2_001.fastq.gz
SABR-2-P05-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-R-b_S187_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P05-R-b_S187_L001_R2_001.fastq.gz
SABR-2-P06-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-B-a_S103_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-B-a_S103_L001_R2_001.fastq.gz
SABR-2-P06-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-B-b_S117_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-B-b_S117_L001_R2_001.fastq.gz
SABR-2-P06-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-R-a_S140_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-R-a_S140_L001_R2_001.fastq.gz
SABR-2-P06-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-R-b_S139_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P06-R-b_S139_L001_R2_001.fastq.gz
SABR-2-P07-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-B-a_S178_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-B-a_S178_L001_R2_001.fastq.gz
SABR-2-P07-B-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-B-b_S131_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-B-b_S131_L001_R2_001.fastq.gz
SABR-2-P07-R-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-R-a_S151_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-R-a_S151_L001_R2_001.fastq.gz
SABR-2-P07-R-b,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-R-b_S165_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P07-R-b_S165_L001_R2_001.fastq.gz
SABR-2-P08-B-a,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P08-B-a_S119_L001_R1_001.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/SABR_2-P08-B-a_S119_L001_R2_001.fastq.gz
